pid,list,item,variant,tense,sentence,target_verb,n_syllables,stress_idx,stress_start,stress_end,verb_syllable_labels,file
P05,1,53,a,present,el hombre marca la ruta,marca,2,0,0.77,0.99,mar.ka,P05_L1_53a
P05,1,53,b,past,el hombre marcó la ruta,marcó,2,1,0.83,0.98,mar.ko,P05_L1_53b
P05,1,54,a,present,el lago mezcla la tierra,mezcla,2,0,0.43,0.65,meθ.kla,P05_L1_54a
P05,1,54,b,past,el lago mezcló la tierra,mezcló,2,1,0.72,0.95,meθ.klo,P05_L1_54b
P05,1,55,a,present,la chica sopla el polvo,sopla,2,0,0.57,0.78,so.pla,P05_L1_55a
P05,1,55,b,past,la chica sopló el polvo,sopló,2,1,0.67,0.78,so.plo,P05_L1_55b
P05,1,56,a,present,la ama culpa la demora,culpa,2,0,0.64,0.81,kul.pa,P05_L1_56a
P05,1,56,b,past,la ama culpó la demora,culpó,2,1,0.69,0.82,kul.po,P05_L1_56b
P05,1,57,a,present,el vino mancha la mesa,mancha,2,0,0.57,0.76,man.tʃa,P05_L1_57a
P05,1,57,b,past,el vino manchó la mesa,manchó,2,1,0.59,0.73,man.tʃo,P05_L1_57b
P05,1,58,a,present,el carro gasta la gasolina,gasta,2,0,0.64,0.82,ɡas.t̪a,P05_L1_58a
P05,1,58,b,past,el carro gastó la gasolina,gastó,2,1,0.67,0.77,ɡas.t̪o,P05_L1_58b
P05,1,59,a,present,el niño salta el charco,salta,2,0,0.5,0.76,sal.t̪a,P05_L1_59a
P05,1,59,b,past,el niño saltó el charco,saltó,2,1,0.73,0.84,sal.t̪o,P05_L1_59b
P05,1,60,a,present,la rata corta el queso,corta,2,0,0.84,1.01,kor.t̪a,P05_L1_60a
P05,1,60,b,past,la rata cortó el queso,cortó,2,1,0.8,0.93,kor.t̪o,P05_L1_60b
P05,1,61,a,present,la vaca busca la paja,busca,2,0,0.91,1.14,bus.ka,P05_L1_61a
P05,1,61,b,past,la vaca buscó la paja,buscó,2,1,0.77,0.9,bus.ko,P05_L1_61b
P05,1,62,a,present,la prima limpia el baño,limpia,2,0,0.56,0.73,lim.pja,P05_L1_62a
P05,1,62,b,past,la prima limpió el baño,limpió,2,1,0.71,0.85,lim.pjo,P05_L1_62b
P05,1,63,a,present,la vieja planta el jazmín,planta,2,0,0.52,0.72,plan.t̪a,P05_L1_63a
P05,1,63,b,past,la vieja plantó el jazmín,plantó,2,1,0.89,0.98,plan.t̪o,P05_L1_63b
P05,1,64,a,present,el filtro filtra el aire,filtra,2,0,0.84,1.25,filt̪.ɾa,P05_L1_64a
P05,1,64,b,past,el filtro filtró el aire,filtró,2,1,0.95,1.03,filt̪.ɾo,P05_L1_64b
P05,1,65,a,present,la jefa monta el escritorio,monta,2,0,0.7,0.91,mon.t̪a,P05_L1_65a
P05,1,65,b,past,la jefa montó el escritorio,montó,2,1,0.83,0.93,mon.t̪o,P05_L1_65b
P05,1,66,a,present,la guapa canta la nana,canta,2,0,0.61,0.8,kan.t̪a,P05_L1_66a
P05,1,66,b,past,la guapa cantó la nana,cantó,2,1,0.83,0.95,kan.t̪o,P05_L1_66b
P05,1,67,a,present,la nuera junta el cartón,junta,2,0,0.53,0.74,xun.t̪a,P05_L1_67a
P05,1,67,b,past,la nuera juntó el cartón,juntó,2,1,0.83,1.05,xun.t̪o,P05_L1_67b
P05,1,68,a,present,la grasa marca la pared,marca,2,0,0.69,0.87,mar.ka,P05_L1_68a
P05,1,68,b,past,la grasa marcó la pared,marcó,2,1,0.82,0.95,mar.ko,P05_L1_68b
P05,1,69,a,present,la flaca mezcla el yogur,mezcla,2,0,0.92,1.12,meθ.kla,P05_L1_69a
P05,1,69,b,past,la flaca mezcló el yogur,mezcló,2,1,0.74,0.96,meθ.klo,P05_L1_69b
P05,1,70,a,present,el huésped sopla la pizza,sopla,2,0,0.84,1.09,so.pla,P05_L1_70a
P05,1,70,b,past,el huésped sopló la pizza,sopló,2,1,0.93,1.15,so.plo,P05_L1_70b
P05,1,71,a,present,el cónsul culpa la crisis,culpa,2,0,0.76,0.96,kul.pa,P05_L1_71a
P05,1,71,b,past,el cónsul culpó la crisis,culpó,2,1,1.0,1.15,kul.po,P05_L1_71b
P05,1,72,a,present,la rueda mancha el garaje,mancha,2,0,0.55,0.71,man.tʃa,P05_L1_72a
P05,1,72,b,past,la rueda manchó el garaje,manchó,2,1,0.78,0.92,man.tʃo,P05_L1_72b
P05,1,73,a,present,la rica gasta el crédito,gasta,2,0,0.79,1.0,ɡas.t̪a,P05_L1_73a
P05,1,73,b,past,la rica gastó el crédito,gastó,2,1,0.73,0.84,ɡas.t̪o,P05_L1_73b
P05,1,74,a,present,la cabra salta la valla,salta,2,0,0.82,1.03,sal.t̪a,P05_L1_74a
P05,1,74,b,past,la cabra saltó la valla,saltó,2,1,0.9,1.04,sal.t̪o,P05_L1_74b
P05,1,75,a,present,el mozo corta la cinta,corta,2,0,0.75,0.95,kor.t̪a,P05_L1_75a
P05,1,75,b,past,el mozo cortó la cinta,cortó,2,1,0.83,0.99,kor.t̪o,P05_L1_75b
P05,1,76,a,present,la rubia busca el anillo,busca,2,0,0.73,0.92,bus.ka,P05_L1_76a
P05,1,76,b,past,la rubia buscó el anillo,buscó,2,1,0.86,0.96,bus.ko,P05_L1_76b
P05,1,77,a,present,el trapo limpia la suciedad,limpia,2,0,0.53,0.69,lim.pja,P05_L1_77a
P05,1,77,b,past,el trapo limpió la suciedad,limpió,2,1,0.73,0.86,lim.pjo,P05_L1_77b
P05,1,78,a,present,el cura planta el geranio,planta,2,0,0.68,0.87,plan.t̪a,P05_L1_78a
P05,1,78,b,past,el cura plantó el geranio,plantó,2,1,0.7,0.78,plan.t̪o,P05_L1_78b
P05,1,79,a,present,la malla filtra el aceite,filtra,2,0,0.68,0.98,filt̪.ɾa,P05_L1_79a
P05,1,79,b,past,la malla filtró el aceite,filtró,2,1,0.76,0.82,filt̪.ɾo,P05_L1_79b
P05,1,80,a,present,el nieto monta la estantería,monta,2,0,0.67,0.88,mon.t̪a,P05_L1_80a
P05,1,80,b,past,el nieto montó la estantería,montó,2,1,0.78,0.91,mon.t̪o,P05_L1_80b
P05,1,81,a,present,el viejo canta el bolero,canta,2,0,0.65,0.85,kan.t̪a,P05_L1_81a
P05,1,81,b,past,el viejo cantó el bolero,cantó,2,1,0.79,0.89,kan.t̪o,P05_L1_81b
P05,1,82,a,present,la gata junta la comida,junta,2,0,0.71,0.95,xun.t̪a,P05_L1_82a
P05,1,82,b,past,la gata juntó la comida,juntó,2,1,0.73,0.86,xun.t̪o,P05_L1_82b
P05,1,83,a,present,la bici marca el suelo,marca,2,0,0.75,0.97,mar.ka,P05_L1_83a
P05,1,83,b,past,la bici marcó el suelo,marcó,2,1,0.92,1.03,mar.ko,P05_L1_83b
P05,1,84,a,present,la presa mezcla el cemento,mezcla,2,0,0.72,0.92,meθ.kla,P05_L1_84a
P05,1,84,b,past,la presa mezcló el cemento,mezcló,2,1,0.69,0.82,meθ.klo,P05_L1_84b
P05,1,85,a,present,la monja sopla el fuego,sopla,2,0,0.67,0.85,so.pla,P05_L1_85a
P05,1,85,b,past,la monja sopló el fuego,sopló,2,1,0.87,0.98,so.plo,P05_L1_85b
P05,1,86,a,present,la novia culpa el calor,culpa,2,0,0.58,0.78,kul.pa,P05_L1_86a
P05,1,86,b,past,la novia culpó el calor,culpó,2,1,0.71,0.86,kul.po,P05_L1_86b
P05,1,87,a,present,la sangre mancha la falda,mancha,2,0,0.71,0.91,man.tʃa,P05_L1_87a
P05,1,87,b,past,la sangre manchó la falda,manchó,2,1,0.83,0.96,man.tʃo,P05_L1_87b
P05,1,88,a,present,el novio gasta el jabón,gasta,2,0,0.69,0.89,ɡas.t̪a,P05_L1_88a
P05,1,88,b,past,el novio gastó el jabón,gastó,2,1,0.69,0.78,ɡas.t̪o,P05_L1_88b
P05,1,89,a,present,el mago salta el obstáculo,salta,2,0,0.56,0.77,sal.t̪a,P05_L1_89a
P05,1,89,b,past,el mago saltó el obstáculo,saltó,2,1,0.71,0.82,sal.t̪o,P05_L1_89b
P05,1,90,a,present,la mula corta el heno,corta,2,0,0.67,0.85,kor.t̪a,P05_L1_90a
P05,1,90,b,past,la mula cortó el heno,cortó,2,1,0.65,0.76,kor.t̪o,P05_L1_90b
P05,2,1,a,present,el dueño busca la llave,busca,2,0,0.55,0.77,bus.ka,P05_L2_01a
P05,2,1,b,past,el dueño buscó la llave,buscó,2,1,1.07,1.24,bus.ko,P05_L2_01b
P05,2,2,a,present,el cloro limpia el virus,limpia,2,0,0.67,0.85,lim.pja,P05_L2_02a
P05,2,2,b,past,el cloro limpió el virus,limpió,2,1,0.67,0.79,lim.pjo,P05_L2_02b
P05,2,3,a,present,el hijo planta el árbol,planta,2,0,0.55,0.79,plan.t̪a,P05_L2_03a
P05,2,3,b,past,el hijo plantó el árbol,plantó,2,1,1.14,1.26,plan.t̪o,P05_L2_03b
P05,2,4,a,present,el grifo filtra el agua,filtra,2,0,0.63,0.94,filt̪.ɾa,P05_L2_04a
P05,2,4,b,past,el grifo filtró el agua,filtró,2,1,1.13,1.22,filt̪.ɾo,P05_L2_04b
P05,2,5,a,present,el tío monta el alioli,monta,2,0,0.58,0.76,mon.t̪a,P05_L2_05a
P05,2,5,b,past,el tío montó el alioli,montó,2,1,0.96,1.05,mon.t̪o,P05_L2_05b
P05,2,6,a,present,el ave canta la canción,canta,2,0,0.56,0.76,kan.t̪a,P05_L2_06a
P05,2,6,b,past,el ave cantó la canción,cantó,2,1,0.75,0.86,kan.t̪o,P05_L2_06b
P05,2,7,a,present,la joven junta la basura,junta,2,0,0.71,0.95,xun.t̪a,P05_L2_07a
P05,2,7,b,past,la joven juntó la basura,juntó,2,1,0.82,0.93,xun.t̪o,P05_L2_07b
P05,2,8,a,present,la osa marca la puerta,marca,2,0,0.57,0.78,mar.ka,P05_L2_08a
P05,2,8,b,past,la osa marcó la puerta,marcó,2,1,1.08,1.2,mar.ko,P05_L2_08b
P05,2,9,a,present,el río mezcla la arena,mezcla,2,0,0.9,1.1,meθ.kla,P05_L2_09a
P05,2,9,b,past,el río mezcló la arena,mezcló,2,1,0.88,1.05,meθ.klo,P05_L2_09b
P05,2,10,a,present,el suegro sopla la vela,sopla,2,0,0.81,1.04,so.pla,P05_L2_10a
P05,2,10,b,past,el suegro sopló la vela,sopló,2,1,0.92,1.13,so.plo,P05_L2_10b
P05,2,11,a,present,el yerno culpa el ruido,culpa,2,0,0.61,0.77,kul.pa,P05_L2_11a
P05,2,11,b,past,el yerno culpó el ruido,culpó,2,1,0.96,1.1,kul.po,P05_L2_11b
P05,2,12,a,present,la tinta mancha la camisa,mancha,2,0,0.68,0.85,man.tʃa,P05_L2_12a
P05,2,12,b,past,la tinta manchó la camisa,manchó,2,1,0.79,0.93,man.tʃo,P05_L2_12b
P05,2,13,a,present,la doña gasta el dinero,gasta,2,0,0.56,0.76,ɡas.t̪a,P05_L2_13a
P05,2,13,b,past,la doña gastó el dinero,gastó,2,1,1.03,1.13,ɡas.t̪o,P05_L2_13b
P05,2,14,a,present,la perra salta la cerca,salta,2,0,0.55,0.75,sal.t̪a,P05_L2_14a
P05,2,14,b,past,la perra saltó la cerca,saltó,2,1,0.92,1.03,sal.t̪o,P05_L2_14b
P05,2,15,a,present,el cúter corta el paquete,corta,2,0,0.77,0.96,kor.t̪a,P05_L2_15a
P05,2,15,b,past,el cúter cortó el paquete,cortó,2,1,0.89,0.97,kor.t̪o,P05_L2_15b
P05,2,16,a,present,la niña busca el gato,busca,2,0,0.46,0.64,bus.ka,P05_L2_16a
P05,2,16,b,past,la niña buscó el gato,buscó,2,1,1.37,1.49,bus.ko,P05_L2_16b
P05,2,17,a,present,la madre limpia la casa,limpia,2,0,0.74,0.9,lim.pja,P05_L2_17a
P05,2,17,b,past,la madre limpió la casa,limpió,2,1,0.88,1.03,lim.pjo,P05_L2_17b
P05,2,18,a,present,la hija planta la flor,planta,2,0,0.68,0.86,plan.t̪a,P05_L2_18a
P05,2,18,b,past,la hija plantó la flor,plantó,2,1,0.81,0.92,plan.t̪o,P05_L2_18b
P05,2,19,a,present,el termo filtra el té,filtra,2,0,0.59,0.91,filt̪.ɾa,P05_L2_19a
P05,2,19,b,past,el termo filtró el té,filtró,2,1,1.03,1.12,filt̪.ɾo,P05_L2_19b
P05,2,20,a,present,la tía monta la nata,monta,2,0,0.58,0.79,mon.t̪a,P05_L2_20a
P05,2,20,b,past,la tía montó la nata,montó,2,1,0.87,1.01,mon.t̪o,P05_L2_20b
P05,2,21,a,present,la nieta canta el himno,canta,2,0,0.67,0.86,kan.t̪a,P05_L2_21a
P05,2,21,b,past,la nieta cantó el himno,cantó,2,1,0.96,1.09,kan.t̪o,P05_L2_21b
P05,2,22,a,present,el duque junta la leña,junta,2,0,0.73,0.98,xun.t̪a,P05_L2_22a
P05,2,22,b,past,el duque juntó la leña,juntó,2,1,0.77,0.87,xun.t̪o,P05_L2_22b
P05,2,23,a,present,el perro marca el territorio,marca,2,0,0.65,0.87,mar.ka,P05_L2_23a
P05,2,23,b,past,el perro marcó el territorio,marcó,2,1,0.75,0.83,mar.ko,P05_L2_23b
P05,2,24,a,present,el lobo mezcla la carne,mezcla,2,0,0.69,0.9,meθ.kla,P05_L2_24a
P05,2,24,b,past,el lobo mezcló la carne,mezcló,2,1,0.88,1.08,meθ.klo,P05_L2_24b
P05,2,25,a,present,el nene sopla el guiso,sopla,2,0,0.72,0.94,so.pla,P05_L2_25a
P05,2,25,b,past,el nene sopló el guiso,sopló,2,1,0.93,1.15,so.plo,P05_L2_25b
P05,2,26,a,present,la dama culpa la tormenta,culpa,2,0,1.03,1.17,kul.pa,P05_L2_26a
P05,2,26,b,past,la dama culpó la tormenta,culpó,2,1,0.94,1.13,kul.po,P05_L2_26b
P05,2,27,a,present,el lodo mancha el pantalón,mancha,2,0,0.54,0.72,man.tʃa,P05_L2_27a
P05,2,27,b,past,el lodo manchó el pantalón,manchó,2,1,0.98,1.1,man.tʃo,P05_L2_27b
P05,2,28,a,present,el chico gasta la pila,gasta,2,0,0.65,0.83,ɡas.t̪a,P05_L2_28a
P05,2,28,b,past,el chico gastó la pila,gastó,2,1,1.15,1.26,ɡas.t̪o,P05_L2_28b
P05,2,29,a,present,el socio salta el control,salta,2,0,0.8,1.0,sal.t̪a,P05_L2_29a
P05,2,29,b,past,el socio saltó el control,saltó,2,1,1.17,1.28,sal.t̪o,P05_L2_29b
P05,2,30,a,present,la nena corta la cartulina,corta,2,0,0.57,0.73,kor.t̪a,P05_L2_30a
P05,2,30,b,past,la nena cortó la cartulina,cortó,2,1,1.04,1.14,kor.t̪o,P05_L2_30b
P05,2,31,a,present,el móvil busca la señal,busca,2,0,0.49,0.7,bus.ka,P05_L2_31a
P05,2,31,b,past,el móvil buscó la señal,buscó,2,1,1.04,1.16,bus.ko,P05_L2_31b
P05,2,32,a,present,el coche limpia la nieve,limpia,2,0,0.63,0.77,lim.pja,P05_L2_32a
P05,2,32,b,past,el coche limpió la nieve,limpió,2,1,0.88,1.01,lim.pjo,P05_L2_32b
P05,2,33,a,present,la reina planta el rosal,planta,2,0,0.61,0.86,plan.t̪a,P05_L2_33a
P05,2,33,b,past,la reina plantó el rosal,plantó,2,1,1.01,1.09,plan.t̪o,P05_L2_33b
P05,2,34,a,present,la jarra filtra el caldo,filtra,2,0,0.59,0.87,filt̪.ɾa,P05_L2_34a
P05,2,34,b,past,la jarra filtró el caldo,filtró,2,1,1.13,1.2,filt̪.ɾo,P05_L2_34b
P05,2,35,a,present,el monje monta la mayonesa,monta,2,0,0.63,0.8,mon.t̪a,P05_L2_35a
P05,2,35,b,past,el monje montó la mayonesa,montó,2,1,0.99,1.09,mon.t̪o,P05_L2_35b
P05,2,36,a,present,el loro canta la melodía,canta,2,0,0.5,0.68,kan.t̪a,P05_L2_36a
P05,2,36,b,past,el loro cantó la melodía,cantó,2,1,0.85,0.97,kan.t̪o,P05_L2_36b
P05,2,37,a,present,el clavo junta la madera,junta,2,0,0.59,0.82,xun.t̪a,P05_L2_37a
P05,2,37,b,past,el clavo juntó la madera,juntó,2,1,0.87,0.96,xun.t̪o,P05_L2_37b
P05,2,38,a,present,el sastre marca el traje,marca,2,0,0.67,0.87,mar.ka,P05_L2_38a
P05,2,38,b,past,el sastre marcó el traje,marcó,2,1,1.28,1.39,mar.ko,P05_L2_38b
P05,2,39,a,present,la brocha mezcla la pintura,mezcla,2,0,0.61,0.8,meθ.kla,P05_L2_39a
P05,2,39,b,past,la brocha mezcló la pintura,mezcló,2,1,1.05,1.22,meθ.klo,P05_L2_39b
P05,2,40,a,present,la suegra sopla la sopa,sopla,2,0,0.92,1.14,so.pla,P05_L2_40a
P05,2,40,b,past,la suegra sopló la sopa,sopló,2,1,1.14,1.31,so.plo,P05_L2_40b
P05,2,41,a,present,el conde culpa el error,culpa,2,0,0.58,0.75,kul.pa,P05_L2_41a
P05,2,41,b,past,el conde culpó el error,culpó,2,1,0.88,1.02,kul.po,P05_L2_41b
P05,2,42,a,present,el zumo mancha la servilleta,mancha,2,0,0.44,0.61,man.tʃa,P05_L2_42a
P05,2,42,b,past,el zumo manchó la servilleta,manchó,2,1,0.71,0.84,man.tʃo,P05_L2_42b
P05,2,43,a,present,la jueza gasta el sueldo,gasta,2,0,0.64,0.82,ɡas.t̪a,P05_L2_43a
P05,2,43,b,past,la jueza gastó el sueldo,gastó,2,1,1.0,1.09,ɡas.t̪o,P05_L2_43b
P05,2,44,a,present,la rana salta la piedra,salta,2,0,0.56,0.77,sal.t̪a,P05_L2_44a
P05,2,44,b,past,la rana saltó la piedra,saltó,2,1,0.81,0.95,sal.t̪o,P05_L2_44b
P05,2,45,a,present,el láser corta el acero,corta,2,0,0.55,0.74,kor.t̪a,P05_L2_45a
P05,2,45,b,past,el láser cortó el acero,cortó,2,1,0.77,0.97,kor.t̪o,P05_L2_45b
P05,2,46,a,present,el padre busca el libro,busca,2,0,0.55,0.77,bus.ka,P05_L2_46a
P05,2,46,b,past,el padre buscó el libro,buscó,2,1,0.91,1.03,bus.ko,P05_L2_46b
P05,2,47,a,present,la lluvia limpia la calle,limpia,2,0,0.52,0.71,lim.pja,P05_L2_47a
P05,2,47,b,past,la lluvia limpió la calle,limpió,2,1,1.01,1.14,lim.pjo,P05_L2_47b
P05,2,48,a,present,el líder planta la semilla,planta,2,0,0.64,0.85,plan.t̪a,P05_L2_48a
P05,2,48,b,past,el líder plantó la semilla,plantó,2,1,1.07,1.17,plan.t̪o,P05_L2_48b
P05,2,49,a,present,la tela filtra el café,filtra,2,0,0.57,0.85,filt̪.ɾa,P05_L2_49a
P05,2,49,b,past,la tela filtró el café,filtró,2,1,1.14,1.22,filt̪.ɾo,P05_L2_49b
P05,2,50,a,present,la dueña monta la tienda,monta,2,0,0.63,0.84,mon.t̪a,P05_L2_50a
P05,2,50,b,past,la dueña montó la tienda,montó,2,1,0.92,1.03,mon.t̪o,P05_L2_50b
P05,2,51,a,present,la gorda canta la ópera,canta,2,0,0.59,0.75,kan.t̪a,P05_L2_51a
P05,2,51,b,past,la gorda cantó la ópera,cantó,2,1,0.98,1.1,kan.t̪o,P05_L2_51b
P05,2,52,a,present,el primo junta el papel,junta,2,0,0.39,0.62,xun.t̪a,P05_L2_52a
P05,2,52,b,past,el primo juntó el papel,juntó,2,1,1.02,1.11,xun.t̪o,P05_L2_52b
P05,2,53,a,present,el hombre marca la ruta,marca,2,0,0.48,0.69,mar.ka,P05_L2_53a
P05,2,53,b,past,el hombre marcó la ruta,marcó,2,1,0.77,0.9,mar.ko,P05_L2_53b
P05,2,54,a,present,el lago mezcla la tierra,mezcla,2,0,0.79,0.98,meθ.kla,P05_L2_54a
P05,2,54,b,past,el lago mezcló la tierra,mezcló,2,1,1.08,1.27,meθ.klo,P05_L2_54b
P05,2,55,a,present,la chica sopla el polvo,sopla,2,0,0.54,0.75,so.pla,P05_L2_55a
P05,2,55,b,past,la chica sopló el polvo,sopló,2,1,0.76,0.89,so.plo,P05_L2_55b
P05,2,56,a,present,la ama culpa la demora,culpa,2,0,0.5,0.73,kul.pa,P05_L2_56a
P05,2,56,b,past,la ama culpó la demora,culpó,2,1,0.87,1.01,kul.po,P05_L2_56b
P05,2,57,a,present,el vino mancha la mesa,mancha,2,0,0.42,0.58,man.tʃa,P05_L2_57a
P05,2,57,b,past,el vino manchó la mesa,manchó,2,1,0.95,1.09,man.tʃo,P05_L2_57b
P05,2,58,a,present,el carro gasta la gasolina,gasta,2,0,0.58,0.74,ɡas.t̪a,P05_L2_58a
P05,2,58,b,past,el carro gastó la gasolina,gastó,2,1,0.56,0.68,ɡas.t̪o,P05_L2_58b
P05,2,59,a,present,el niño salta el charco,salta,2,0,0.32,0.52,sal.t̪a,P05_L2_59a
P05,2,59,b,past,el niño saltó el charco,saltó,2,1,0.7,0.81,sal.t̪o,P05_L2_59b
P05,2,60,a,present,la rata corta el queso,corta,2,0,0.62,0.81,kor.t̪a,P05_L2_60a
P05,2,60,b,past,la rata cortó el queso,cortó,2,1,0.71,0.8,kor.t̪o,P05_L2_60b
P05,2,61,a,present,la vaca busca la paja,busca,2,0,0.32,0.51,bus.ka,P05_L2_61a
P05,2,61,b,past,la vaca buscó la paja,buscó,2,1,0.87,1.01,bus.ko,P05_L2_61b
P05,2,62,a,present,la prima limpia el baño,limpia,2,0,0.49,0.66,lim.pja,P05_L2_62a
P05,2,62,b,past,la prima limpió el baño,limpió,2,1,0.84,0.95,lim.pjo,P05_L2_62b
P05,2,63,a,present,la vieja planta el jazmín,planta,2,0,0.62,0.8,plan.t̪a,P05_L2_63a
P05,2,63,b,past,la vieja plantó el jazmín,plantó,2,1,0.94,1.02,plan.t̪o,P05_L2_63b
P05,2,64,a,present,el filtro filtra el aire,filtra,2,0,0.61,0.97,filt̪.ɾa,P05_L2_64a
P05,2,64,b,past,el filtro filtró el aire,filtró,2,1,1.52,1.61,filt̪.ɾo,P05_L2_64b
P05,2,65,a,present,la jefa monta el escritorio,monta,2,0,0.54,0.73,mon.t̪a,P05_L2_65a
P05,2,65,b,past,la jefa montó el escritorio,montó,2,1,1.1,1.19,mon.t̪o,P05_L2_65b
P05,2,66,a,present,la guapa canta la nana,canta,2,0,0.71,0.9,kan.t̪a,P05_L2_66a
P05,2,66,b,past,la guapa cantó la nana,cantó,2,1,0.64,0.76,kan.t̪o,P05_L2_66b
P05,2,67,a,present,la nuera junta el cartón,junta,2,0,0.54,0.78,xun.t̪a,P05_L2_67a
P05,2,67,b,past,la nuera juntó el cartón,juntó,2,1,0.73,0.8,xun.t̪o,P05_L2_67b
P05,2,68,a,present,la grasa marca la pared,marca,2,0,0.64,0.83,mar.ka,P05_L2_68a
P05,2,68,b,past,la grasa marcó la pared,marcó,2,1,0.75,0.88,mar.ko,P05_L2_68b
P05,2,69,a,present,la flaca mezcla el yogur,mezcla,2,0,0.68,0.87,meθ.kla,P05_L2_69a
P05,2,69,b,past,la flaca mezcló el yogur,mezcló,2,1,0.88,1.04,meθ.klo,P05_L2_69b
P05,2,70,a,present,el huésped sopla la pizza,sopla,2,0,0.65,0.86,so.pla,P05_L2_70a
P05,2,70,b,past,el huésped sopló la pizza,sopló,2,1,0.85,0.99,so.plo,P05_L2_70b
P05,2,71,a,present,el cónsul culpa la crisis,culpa,2,0,0.61,0.88,kul.pa,P05_L2_71a
P05,2,71,b,past,el cónsul culpó la crisis,culpó,2,1,0.8,1.05,kul.po,P05_L2_71b
P05,2,72,a,present,la rueda mancha el garaje,mancha,2,0,0.48,0.65,man.tʃa,P05_L2_72a
P05,2,72,b,past,la rueda manchó el garaje,manchó,2,1,1.02,1.14,man.tʃo,P05_L2_72b
P05,2,73,a,present,la rica gasta el crédito,gasta,2,0,0.55,0.77,ɡas.t̪a,P05_L2_73a
P05,2,73,b,past,la rica gastó el crédito,gastó,2,1,0.76,0.84,ɡas.t̪o,P05_L2_73b
P05,2,74,a,present,la cabra salta la valla,salta,2,0,0.52,0.73,sal.t̪a,P05_L2_74a
P05,2,74,b,past,la cabra saltó la valla,saltó,2,1,1.01,1.11,sal.t̪o,P05_L2_74b
P05,2,75,a,present,el mozo corta la cinta,corta,2,0,0.74,0.93,kor.t̪a,P05_L2_75a
P05,2,75,b,past,el mozo cortó la cinta,cortó,2,1,0.95,1.07,kor.t̪o,P05_L2_75b
P05,2,76,a,present,la rubia busca el anillo,busca,2,0,0.6,0.82,bus.ka,P05_L2_76a
P05,2,76,b,past,la rubia buscó el anillo,buscó,2,1,0.76,0.87,bus.ko,P05_L2_76b
P05,2,77,a,present,el trapo limpia la suciedad,limpia,2,0,0.58,0.74,lim.pja,P05_L2_77a
P05,2,77,b,past,el trapo limpió la suciedad,limpió,2,1,0.94,1.09,lim.pjo,P05_L2_77b
P05,2,78,a,present,el cura planta el geranio,planta,2,0,0.63,0.83,plan.t̪a,P05_L2_78a
P05,2,78,b,past,el cura plantó el geranio,plantó,2,1,0.73,0.83,plan.t̪o,P05_L2_78b
P05,2,79,a,present,la malla filtra el aceite,filtra,2,0,0.51,0.79,filt̪.ɾa,P05_L2_79a
P05,2,79,b,past,la malla filtró el aceite,filtró,2,1,0.9,0.96,filt̪.ɾo,P05_L2_79b
P05,2,80,a,present,el nieto monta la estantería,monta,2,0,0.37,0.55,mon.t̪a,P05_L2_80a
P05,2,80,b,past,el nieto montó la estantería,montó,2,1,0.76,0.85,mon.t̪o,P05_L2_80b
P05,2,81,a,present,el viejo canta el bolero,canta,2,0,0.75,0.95,kan.t̪a,P05_L2_81a
P05,2,81,b,past,el viejo cantó el bolero,cantó,2,1,0.97,1.05,kan.t̪o,P05_L2_81b
P05,2,82,a,present,la gata junta la comida,junta,2,0,0.68,0.89,xun.t̪a,P05_L2_82a
P05,2,82,b,past,la gata juntó la comida,juntó,2,1,0.56,0.66,xun.t̪o,P05_L2_82b
P05,2,83,a,present,la bici marca el suelo,marca,2,0,0.42,0.61,mar.ka,P05_L2_83a
P05,2,83,b,past,la bici marcó el suelo,marcó,2,1,0.96,1.06,mar.ko,P05_L2_83b
P05,2,84,a,present,la presa mezcla el cemento,mezcla,2,0,0.4,0.57,meθ.kla,P05_L2_84a
P05,2,84,b,past,la presa mezcló el cemento,mezcló,2,1,0.83,0.99,meθ.klo,P05_L2_84b
P05,2,85,a,present,la monja sopla el fuego,sopla,2,0,0.52,0.7,so.pla,P05_L2_85a
P05,2,85,b,past,la monja sopló el fuego,sopló,2,1,0.86,0.98,so.plo,P05_L2_85b
P05,2,86,a,present,la novia culpa el calor,culpa,2,0,0.6,0.79,kul.pa,P05_L2_86a
P05,2,86,b,past,la novia culpó el calor,culpó,2,1,0.75,0.88,kul.po,P05_L2_86b
P05,2,87,a,present,la sangre mancha la falda,mancha,2,0,0.65,0.82,man.tʃa,P05_L2_87a
P05,2,87,b,past,la sangre manchó la falda,manchó,2,1,1.02,1.15,man.tʃo,P05_L2_87b
P05,2,88,a,present,el novio gasta el jabón,gasta,2,0,0.61,0.79,ɡas.t̪a,P05_L2_88a
P05,2,88,b,past,el novio gastó el jabón,gastó,2,1,0.76,0.84,ɡas.t̪o,P05_L2_88b
P05,2,89,a,present,el mago salta el obstáculo,salta,2,0,0.46,0.68,sal.t̪a,P05_L2_89a
P05,2,89,b,past,el mago saltó el obstáculo,saltó,2,1,0.7,0.81,sal.t̪o,P05_L2_89b
P05,2,90,a,present,la mula corta el heno,corta,2,0,0.48,0.68,kor.t̪a,P05_L2_90a
P05,2,90,b,past,la mula cortó el heno,cortó,2,1,0.89,1.02,kor.t̪o,P05_L2_90b
